requirement_id,source_file,json_path_or_page,original_requirement,type,applicability,expected_observable,decision_method,ambiguity,input_version,domain,actor,audit_rule_id
P-T3-POLICY,protocols/prompt_templates/Prompt.pdf,p.3,"For each 'scenario combination', output only the result log, updating variables and judging triggers and policy options based on the actor's current variable states and the event that occurred, according to the Variable-Decision Matrix.json file.",수행 절차·출력 형식,Turn3 / 조합별,현상태와 사건에 맞는 효과·trigger·정책옵션 결과로그,수치 계산과 실제 행동 가능성 대조를 분리. 외교금지조건 아래 협상선택은 의미 검토 대상으로 올림.,앞선 대안·이유 출력 지시와 충돌. VDM 변수간 우선순위 미정.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,임계값·행동 통제,,P-T3-POLICY
P-T4-ALT,protocols/prompt_templates/Prompt.pdf,p.3,"Based on the current variable states and the event that occurred within each 'scenario combination', identify 2-3 'realistic and plausible' alternative strategic actions for both the United States and the Soviet Union.",수행 절차·출력 형식,Turn4 / 기존 조합·국가별,기존 조합 상태를 승계한 국가별 2–3 대안,표시된 대안은 내용 대조; 미표시는 같은 블록의 output only the result log와 충돌하여 판정 불가.,같은 블록의 output only the result log와 명시 출력 요구 충돌.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,시나리오 수행 절차,,P-T4-ALT
P-T4-REASON,protocols/prompt_templates/Prompt.pdf,p.3,"For each alternative, clearly state the rationale based on the JSON information.",수행 절차·출력 형식,Turn4 / 대안별,JSON에 연결된 대안별 실제 이유,이유 내용/역할을 인간 대조. 완전한 로그만 있고 이유가 없으면 출력지시 충돌 표시.,대안·이유 출력 vs 로그만 출력 충돌.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,시나리오 수행 절차,,P-T4-REASON
P-T4-TRIG,protocols/prompt_templates/Prompt.pdf,p.3,"For each selected alternative, identify the 'next event triggers' that could occur, based on their probability according to the JSON information.",수행 절차·출력 형식,Turn4 / 선택 대안별,선택 대안에 연결된 다음사건 trigger,"로그 trigger와 행동의 연결, 필연/가능 표시는 인간 대조.",수치확률 규칙 미정. 로그만 출력 지시와 구체성 요구 충돌.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,시나리오 수행 절차,,P-T4-TRIG
P-T4-CONFLICT,protocols/prompt_templates/Prompt.pdf,p.3,"Within each 'scenario combination', if the strategic alternatives of the United States and the Soviet Union conflict, briefly assess the priorities in each conflict scenario.",조건부 규칙,Turn4 / 조합 내 양측 대안 충돌,충돌별 우선순위 판단,충돌 전건·근거 인간 대조.,로그만 출력 지시와 충돌 평가 출력 요구 상충.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,시나리오 수행 절차,,P-T4-CONFLICT
P-T4-BRANCH,protocols/prompt_templates/Prompt.pdf,p.3,"For each 'scenario combination', specify 1 'most plausible' combination of strategic actions for this Turn, and additionally 1-2 'alternative plausible paths' (totaling 2-3 combinations) that could lead to different realistic outcomes.",수행 절차·출력 형식,Turn4 / 부모 조합별,부모마다 주경로 1개+대안1–2개 식별,실제 입력에 이 지시가 있으면 명시 부모–자식 조합 연결 및 수 점검. 완전한 응답에서 부모별 추가대안 분기를 전혀 만들지 않고 기존 경로 하나씩만 계속하면 분기 출력 요구 위반. 기록 불완전 또는 부모 연결 자체를 확정할 수 없으면 판정 불가.,일반 프로토콜의 최종 2–3 수렴은 매 부모별 추가 분기의 가지치기 시점·방법을 정의하지 않음. 전달·시점 미확정 프로토콜로 실제 사용자 지시를 무효화하지 않음.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,시나리오 수행 절차,,P-T4-BRANCH
P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,수행 절차·출력 형식,Turn4 / 부모–자식 조합,부모 행동·후상태·트리거와 일치하는 자식 분기,명시 부모상태와 다음 전상태를 변수별 비교; 행동서사와 분기 정체성은 인간 검토.,부모식별자/분기선언이 없으면 가장 가까운 값을 임의 매칭하지 않음.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,분기·상태 승계,,P-T4-INHERIT
P-T4-POLICY,protocols/prompt_templates/Prompt.pdf,p.4,"For each 'scenario combination', output only the result log, updating variables and judging triggers and policy options based on the actor's current variable states and the event that occurred, according to the Variable-Decision Matrix.json file.",수행 절차·출력 형식,Turn4 / 조합별,현상태와 사건에 맞는 효과·trigger·정책옵션 결과로그,수치 계산과 실제 행동 가능성 대조를 분리. 외교금지조건 아래 협상선택은 의미 검토 대상으로 올림.,앞선 대안·이유 출력 지시와 충돌. VDM 변수간 우선순위 미정.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,임계값·행동 통제,,P-T4-POLICY
P-EVENT-T1,protocols/prompt_templates/Prompt.pdf,p.1,A U.S. reconnaissance plane discovered Soviet missile bases in Cuba and concluded that Soviet nuclear missiles had been deployed.,조건부 규칙,T1의 사용자 사건 입력,현재 사건을 조건으로 삼아 반응·대안 생성,실행 내 실제 사용자 prompt와 같을 때 적용. 고정 사건 자체를 모델의 역사누출로 판정하지 않음.,고정 Event의 복합구성을 특정 VDM 이벤트에 자동 매핑하는 규칙 없음.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,사건·상태 승계,,P-EVENT-T1
P-EVENT-T2,protocols/prompt_templates/Prompt.pdf,p.2,"The U.S. issued DEFCON 3. During a U.S. naval blockade operation, a Soviet vessel was intercepted; non-military cargo was inspected and allowed to proceed, while military cargo was forced to stop, retreat, or alter its course.",조건부 규칙,T2의 사용자 사건 입력,현재 사건을 조건으로 삼아 반응·대안 생성,실행 내 실제 사용자 prompt와 같을 때 적용. 고정 사건 자체를 모델의 역사누출로 판정하지 않음.,고정 Event의 복합구성을 특정 VDM 이벤트에 자동 매핑하는 규칙 없음.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,사건·상태 승계,,P-EVENT-T2
P-EVENT-T3,protocols/prompt_templates/Prompt.pdf,p.3,"A U.S. U-2 reconnaissance plane was shot down over Cuba, and the pilot was killed.",조건부 규칙,T3의 사용자 사건 입력,현재 사건을 조건으로 삼아 반응·대안 생성,실행 내 실제 사용자 prompt와 같을 때 적용. 고정 사건 자체를 모델의 역사누출로 판정하지 않음.,고정 Event의 복합구성을 특정 VDM 이벤트에 자동 매핑하는 규칙 없음.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,사건·상태 승계,,P-EVENT-T3
P-EVENT-T4,protocols/prompt_templates/Prompt.pdf,p.3,A Soviet official meeting issued instructions to de-escalate the crisis while simultaneously preparing for all-out war. The Soviet nuclear submarine B-59 surfaced in response to U.S. depth charges. The U.S. issued DEFCON 2.,조건부 규칙,T4의 사용자 사건 입력,현재 사건을 조건으로 삼아 반응·대안 생성,실행 내 실제 사용자 prompt와 같을 때 적용. 고정 사건 자체를 모델의 역사누출로 판정하지 않음.,고정 Event의 복합구성을 특정 VDM 이벤트에 자동 매핑하는 규칙 없음.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,사건·상태 승계,,P-EVENT-T4
P-FINAL-COUNT,protocols/prompt_templates/Prompt.pdf,p.4,You must complete at least 3 independent scenario reports in total.,수행 절차·출력 형식,최종 보고서 요청이 실제 주어진 실행,독립적인 최소3개 완성 보고서,명확한 보고서 경계 및 내용으로 개수 확인; 완전응답이 2개 이하이면 위반.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-COUNT
P-FINAL-LINK,protocols/prompt_templates/Prompt.pdf,p.4,"Based on the accumulated simulation logs (turn-by-turn strategic actions, variable changes, and trigger occurrences) for each 'Scenario Combination' derived from previous turns, generate one complete scenario planning report for each combination.",수행 절차·출력 형식,최종 보고서 / 최종 조합별,각 조합의 실제 누적 행동·상태·trigger와 연결되는 독립 서사,조합–보고서 일대일 대응 및 단계별 사건·결말 일치 인간 대조.,앞선 분기확장과 최종 수렴시점 미정.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-LINK
P-FINAL-CAUSAL,protocols/prompt_templates/Prompt.pdf,p.4,"Within the scenario, each event progression and actor action must maintain causal coherence within an interconnected system (variables, triggers, etc.).",수행 절차·출력 형식,각 최종 서사,행동–수치방향–trigger–결말의 인과 연속성,서사에서 앞선 로그를 뒤집거나 근거 없는 결말을 확정하는지 인간 검토.,인과 일관성은 현실 타당성·예측정확도 평가가 아님.,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-CAUSAL
P-FINAL-OVERVIEW,protocols/prompt_templates/Prompt.pdf,p.4-5,Scenario Name: Freely generate a creative name that concisely encapsulates the scenario's characteristics and core message.,수행 절차·출력 형식,최종 보고서 / 각 조합,시나리오 특징을 나타내는 이름,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-OVERVIEW
P-FINAL-PREMISE,protocols/prompt_templates/Prompt.pdf,p.5,Briefly summarize the core premise of the scenario,수행 절차·출력 형식,최종 보고서 / 각 조합,핵심 전제·배경 설명,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-PREMISE
P-FINAL-WHATIF,protocols/prompt_templates/Prompt.pdf,p.5,"State explicitly that this scenario is an answer to ""What might happen?"" or ""What if ~ were to happen?""",수행 절차·출력 형식,최종 보고서 / 각 조합,가능한 미래에 관한 시나리오임을 명시,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-WHATIF
P-FINAL-PURPOSE,protocols/prompt_templates/Prompt.pdf,p.5,Briefly describe what strategic questions this scenario aims to provide insight into,수행 절차·출력 형식,최종 보고서 / 각 조합,시나리오가 다루는 전략적 질문과 목적,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-PURPOSE
P-FINAL-TURNS,protocols/prompt_templates/Prompt.pdf,p.5,Background of Events per Turn: Describe the background and progression of events for each turn recorded in the simulation log in a narrative style.,수행 절차·출력 형식,최종 보고서 / 각 조합,로그에 기록된 각 턴의 사건 전개,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-TURNS
P-FINAL-ACTORS,protocols/prompt_templates/Prompt.pdf,p.5,"Explicitly link each actor's strategic stance, risk tolerance, conflict avoidance, and diplomacy/military preference as the basis for their actions.",수행 절차·출력 형식,최종 보고서 / 각 조합,선택행동과 역할 성향·위험선호의 명시 연결,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-ACTORS
P-FINAL-VARS,protocols/prompt_templates/Prompt.pdf,p.5,Express variable changes that occurred in the simulation,수행 절차·출력 형식,최종 보고서 / 각 조합,실제 변수 변화·임계전환의 질적 설명,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-VARS
P-FINAL-TRIG,protocols/prompt_templates/Prompt.pdf,p.5,"Narratively express triggers that occurred when conditions were met in the simulation log, explaining their impact on scenario progression",수행 절차·출력 형식,최종 보고서 / 각 조합,실제 trigger 조건·발생·영향 설명,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-TRIG
P-FINAL-STRATEGY,protocols/prompt_templates/Prompt.pdf,p.5,Qualitatively analyze the main strategies chosen by each actor within the scenario.,수행 절차·출력 형식,최종 보고서 / 각 조합,참가자 전략 및 상호작용 분석,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-STRATEGY
P-FINAL-RESULTS,protocols/prompt_templates/Prompt.pdf,p.5,"Comprehensively analyze the final outcome of the scenario from military, diplomatic, and political perspectives.",수행 절차·출력 형식,최종 보고서 / 각 조합,군사·외교·정치 결과 평가,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-RESULTS
P-FINAL-ASSESS,protocols/prompt_templates/Prompt.pdf,p.5,"Instead of a win/loss concept, describe the situation in terms of assessment",수행 절차·출력 형식,최종 보고서 / 각 조합,승패 대신 상황평가,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-ASSESS
P-FINAL-LESSONS,protocols/prompt_templates/Prompt.pdf,p.6,Summarize the strategic implications or policy lessons that can be drawn from this scenario.,수행 절차·출력 형식,최종 보고서 / 각 조합,전략적 함의·교훈,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-LESSONS
P-FINAL-INTL,protocols/prompt_templates/Prompt.pdf,p.6,"Qualitatively describe how major international actors, such as the UN, key allies, and neutral nations, reacted to the scenario's progression.",수행 절차·출력 형식,최종 보고서 / 각 조합,국제반응 및 파급효과,요구 내용의 실제 기술과 로그/JSON 근거를 인간 대조. 제목만 있으면 준수 아님.,외부 정보·추론 금지와 국제반응/미래 확장 지시의 상충,a3b87d66392bba576d5ecd97c1b526f361138ba9656fb63a4cac8bbef9d5719a,최종 서사,,P-FINAL-INTL
