check_id,run_id,source_file,page,turn,branch,actor,variable,requirement_id,domain,unit,status,reported_value,recomputed_value,evidence,reason,method,uncertainty,human_review_required,numeric_comparison_status,extraction,candidate_only,review_completed
PDFIUM-PER-09-N-00097,PER-09,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,18,1,s for each strategic action combination identified in the,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.95,0.95,Tension: 0.95 (1.0 - 0.05 from Diplomatic_Success),"명시 산식 1.0 - 0.05 = 0.95; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-09-N-00100,PER-09,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,18,1,s for each strategic action combination identified in the,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.67,0.67,Diplomatic Support: 0.67 (0.62 + 0.10 - 0.05),"명시 산식 0.62 + 0.10 - 0.05 = 0.67; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-09-N-00103,PER-09,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,18,1,s for each strategic action combination identified in the,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.55,0.55,Public Opinion: 0.55 (0.50 + 0.05),"명시 산식 0.50 + 0.05 = 0.55; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-09-N-00122,PER-09,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,19,1,s for each strategic action combination identified in the,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.85,0.85,Leadership Unity: 0.85 (1.0 - 0.15 from military_alert),"명시 산식 1.0 - 0.15 = 0.85; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00013,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 1,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.65,0.65,Tension: 0.65 (Baseline 0.5 + 0.15),"명시 산식 0.5 + 0.15 = 0.65; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00014,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 1,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.6,0.6,Diplomatic Support: 0.60 (Baseline 0.5 + 0.10),"명시 산식 0.5 + 0.10 = 0.6; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00015,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 1,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.55,0.55,Public Opinion: 0.55 (Baseline 0.5 + 0.05),"명시 산식 0.5 + 0.05 = 0.55; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00016,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 1,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.8,0.8,Leadership Unity: 0.80 (Baseline 0.5 + 0.30),"명시 산식 0.5 + 0.30 = 0.8; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00017,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 2,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,위반,0.75,1,Tension: 0.75 (Baseline 0.5 + 0.75; clamped to 1.0 → 0.75),"명시 산식 0.5 + 0.75 = 1.25; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00018,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 2,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.43,0.43,Diplomatic Support: 0.43 (Baseline 0.5 - 0.07),"명시 산식 0.5 - 0.07 = 0.43; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00019,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 2,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.43,0.43,Public Opinion: 0.43 (Baseline 0.5 - 0.07),"명시 산식 0.5 - 0.07 = 0.43; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00020,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,4,1,Combination 2,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.65,0.65,Leadership Unity: 0.65 (Baseline 0.5 + 0.15),"명시 산식 0.5 + 0.15 = 0.65; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00021,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5,1,Combination 3,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.45,0.45,Tension: 0.45 (Baseline 0.5 - 0.05),"명시 산식 0.5 - 0.05 = 0.45; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00022,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5,1,Combination 3,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.6,0.6,Diplomatic Support: 0.60 (Baseline 0.5 + 0.10),"명시 산식 0.5 + 0.10 = 0.6; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00023,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5,1,Combination 3,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.55,0.55,Public Opinion: 0.55 (Baseline 0.5 + 0.05),"명시 산식 0.5 + 0.05 = 0.55; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00024,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5,1,Combination 3,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.35,0.35,Leadership Unity: 0.35 (Baseline 0.5 - 0.15),"명시 산식 0.5 - 0.15 = 0.35; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00025,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5,1,Combination 1,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.7,0.7,Tension: 0.70 (0.65 + 0.05),"명시 산식 0.65 + 0.05 = 0.7; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00028,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5,1,Combination 1,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.58,0.58,Diplomatic_Support: 0.58 (0.60 - 0.02),"명시 산식 0.60 - 0.02 = 0.58; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-PER-11-N-00031,PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5,1,Combination 1,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.53,0.53,Public_Opinion: 0.53 (0.55 - 0.02),"명시 산식 0.55 - 0.02 = 0.53; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
