run_id,marker,component,regex,count,pages,first_excerpt
PER-17,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),45,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;18;20;24,"ilding)1 Inevitable: Tension ↑ (from Defense_Prep adjustments: Tension 0.05, Diplomatic_Support ↓0.02 )2 Potential: Diplomatic Isolation (if OAS/UN fails to support quarantine)1 Economic Sanctions (triggered: Te"
PER-17,all_four_state_dimensions,public_opinion,public[ _-]?opinion,43,1;2;3;4;5;6;7;8;9;11;12;13;14;15;16;18;20,"epartment priority of ""immediate threat elimination""1 Leverages momentum from Public Opinion rallies (higher Leadership Unity if seen as decisive)1 Inevitable: Tension ↑ (from Strike: Tension 0.15, Diplomatic_"
PER-17,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),43,1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;18;19;24,"e threat elimination""1 Leverages momentum from Public Opinion rallies (higher Leadership Unity if seen as decisive)1 Inevitable: Tension ↑ (from Strike: Tension 0.15, Diplomatic_Support ↓0.05 )2 Next Event Tri"
PER-17,trigger_or_threshold,trigger_or_threshold,trigger|threshold,113,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23, reconnaissance plane confirms Soviet nuclear missile deployments in Cuba. This triggers critical decision points for both powers under their defined frameworks in the provided JSON files. Next Event Trigger
PER-17,variable_status_label,generic_variable_status,variable[ _-]?status,6,5;6;7;8, Change: Tension: 0.05 (from Defense_Prep event) Generated Triggers: RECONFIRM VARIABLE STATUS: Generated Triggers: RECONFIRM VARIABLE STATUS: Diplomatic_Support: 0.02 (from Defense_Prep event) Public_Opinion: 0.
PER-17,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,6,5;6;7;8,t Variable Change: Tension: 0.05 (from Defense_Prep event) Generated Triggers: RECONFIRM VARIABLE STATUS: Generated Triggers: RECONFIRM VARIABLE STATUS: Diplomatic_Support: 0.02 (from Defense_Prep event) Public_Opinion: 0.
PER-17,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
PER-17,metadata_labels_present,temperature_label,temperature,0,,
PER-17,metadata_labels_present,top_p_label,top[_ -]?p,0,,
PER-17,metadata_labels_present,seed_label,seed,0,,
PER-17,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
PER-17,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
PER-18,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,10,3;6;11;15;16;19;26,ctors can de-escalate through compromise. All assumptions derived strictly from JSON-defined actor priorities and variable matrices. ⁂ Selected Actor: United States Selected Action: Naval Quarantine w/Dip
PER-18,explicit_result_log_label,result_log,result[ _-]?log,9,3;8;10;13;14;15;17;18;19,es. Diplomatic_Support ≤ 0.5: USSR alliance isolation worsens NATO cohesion. Result Logs for Strategic Action Combinations Combination 1 Most Plausible Path U.S. Naval Quarantine + USSR Deny/Negotiate) Pre
PER-18,all_four_state_dimensions,tension,tension,93,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,econnaissance Discovery) United States Strategic Alternatives Inevitable: U.S. “tension” variable increases 0.05 via Defense Prep logic[Variable-Matrix]). Potential: Diplomatic_Support dips as allies prior
PER-18,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),56,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23, variable increases 0.05 via Defense Prep logic[Variable-Matrix]). Potential: Diplomatic_Support dips as allies prioritize caution (threshold check for alliance support below 0.5. Inevitable: Tension increases sharp
PER-18,all_four_state_dimensions,public_opinion,public[ _-]?opinion,47,1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;23;25,ment]. Supported by public hawkishness against Soviet presence in hemisphere[US_public_opinion]. Next Triggers: 3. Sanctions + Public Diplomacy Rationale: Mirrors State Departmentʼs “missile standstill” proposal[US
PER-18,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),49,1;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;21;23;25,Tension increases sharply 0.15 via Strike logic[Variable-Matrix]). Potential: Leadership Unity declines if Kennedy overrides Joint Chiefsʼ demands. Inevitable: Diplomatic_Support rises 0.10 via Diplomatic Success
PER-18,trigger_or_threshold,trigger_or_threshold,trigger|threshold,84,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;26,mentʼs focus on maintaining international legitimacy[US-state_department]. Next Triggers: 2. Air Strikes Followed by Invasion Plans Rationale: Matches Defense Departmentʼs urgency to destroy missiles preempt
PER-18,variable_status_label,generic_variable_status,variable[ _-]?status,12,4;5;6;8;9;10;13;14;15;17;18;19,r: Soviet Union Selected Action: Deny and Negotiate via Backchannels RECONFIRM VARIABLE STATUS Selected Actor: United States Selected Action: Air Strikes Followed by Invasion Plans Public_Opinion: 0.02 Defense_P
PER-18,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,12,4;5;6;8;9;10;13;14;15;17;18;19,ected Actor: Soviet Union Selected Action: Deny and Negotiate via Backchannels RECONFIRM VARIABLE STATUS Selected Actor: United States Selected Action: Air Strikes Followed by Invasion Plans Public_Opinion: 0.02 Defense_P
PER-18,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
PER-18,metadata_labels_present,temperature_label,temperature,0,,
PER-18,metadata_labels_present,top_p_label,top[_ -]?p,0,,
PER-18,metadata_labels_present,seed_label,seed,0,,
PER-18,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
PER-18,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
PER-19,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,9,1;16;17;23,ic Opinion decline to 0.4 if progress stalls → domestic pressure[Public_Opinion JSON. Potential: Successful Talks → Tension ↓0.05 per Variable-Matrix rules. Soviet Union Strategic Alternatives Rationale:
PER-19,explicit_result_log_label,result_log,result[ _-]?log,10,6;8;9;10;11;12;13;14;16,g Diplomatic Support and Leadership Unity above critical thresholds.1 1 2 Result Log for Event Scenario 1 Most Plausible Path Naval Quarantine + Continue Deployment) Event Impact: DEFCON 3 escalation an
PER-19,all_four_state_dimensions,tension,tension,80,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;22,"d). Potential: Soviet Deception → Continued missile movements detected, raising Tension to 0.05Variable-Matrix]. Rationale: Joint Chiefsʼ recommendation under ""immediate threat elimination"" priority[US_JSON"
PER-19,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),45,1;2;3;4;5;6;8;9;10;11;12;14;17;18;19,"shold → ""Military Action"" becomes primary)[Variable-Matrix]. Potential: Loss of Diplomatic Support → Allies withdraw backing if unilateral strikes occur[US_JSON. Rationale: State Departmentʼs preferred path using OAS/"
PER-19,all_four_state_dimensions,public_opinion,public[ _-]?opinion,44,1;3;4;5;6;8;9;10;11;12;13;14;17;18,"acy for diplomatic solutions enables multilateral support[US_JSON. Inevitable: Public Opinion Shift → Rally-around-the-flag effect once crisis is revealed (threshold for ""Civil Unrest"" avoided). Potential: Soviet "
PER-19,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),59,3;4;5;6;7;8;9;10;11;12;13;14;16;17;19;22,omic Sanctions effect)1 Diplomatic Support: 0.051 Public Opinion: 0.051 Leadership Unity: 0.051 Generated Triggers: Diplomatic Isolation Diplomatic Support ≤ 0.51 Civil Unrest Public Opinion ≤ 0.4 thr
PER-19,trigger_or_threshold,trigger_or_threshold,trigger|threshold,83,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22,1. Naval Quarantine and Diplomatic Pressure Next Triggers: 2. Immediate Air Strikes Next Triggers: 3. Diplomatic Negotiation with Alliance Next Triggers: 1. Continue Covert Mis
PER-19,variable_status_label,generic_variable_status,variable[ _-]?status,3,3;4;5,tcome Combinations & Prioritization Conflict Resolution Priorities ⁂ Reconfirm Variable Status] Strategic Action Combinations: Predicted Outcomes Combination 1 Most Plausible Path United States Action: Naval Quara
PER-19,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,3,3;4;5, rules. Outcome Combinations & Prioritization Conflict Resolution Priorities ⁂ Reconfirm Variable Status] Strategic Action Combinations: Predicted Outcomes Combination 1 Most Plausible Path United States Action: Naval Quara
PER-19,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
PER-19,metadata_labels_present,temperature_label,temperature,0,,
PER-19,metadata_labels_present,top_p_label,top[_ -]?p,0,,
PER-19,metadata_labels_present,seed_label,seed,0,,
PER-19,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
PER-19,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
PER-20,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,18,3;4;5;23,"um fissures (e.g., unilateral Soviet concessions). ⁂ Based strictly on provided JSON files and Variable-Decision Matrix rules, below are result logs for each strategic combination. Initial variables are s"
PER-20,explicit_result_log_label,result_log,result[ _-]?log,1,3,"d strictly on provided JSON files and Variable-Decision Matrix rules, below are result logs for each strategic combination. Initial variables are set at baseline (tension: 0.5, diplomatic_support: 0.6, public_o"
PER-20,all_four_state_dimensions,tension,tension,61,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;22;23,"ation provides diplomatic backing. 1 1 1 Next Event Triggers: Inevitable: Tension escalation U.S. military on high alert, Soviet mobilization) . Potential: Diplomatic failure if Soviet ships breach th"
PER-20,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),41,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18,ublic panic Logic: Variable Change Trigger Tension 0.15 Direct military threat Diplomatic Support 0.05 U.S. isolation risk Public Opinion 0.05 U.S. Rally effect Logic: deescalation). Limited operational sites nece
PER-20,all_four_state_dimensions,public_opinion,public[ _-]?opinion,39,2;3;4;5;6;8;9;11;12;13;14;15;16;17;18;19,nsion 0.15 Direct military threat Diplomatic Support 0.05 U.S. isolation risk Public Opinion 0.05 U.S. Rally effect Logic: deescalation). Limited operational sites necessitate rapid completion. Next Event Trig
PER-20,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),45,3;4;5;6;7;8;9;11;12;13;14;15;16;17;18;19;20;23,edicted Variables: Variable Change Trigger Tension 0.20 Full military conflict Leadership Unity 0.10 USSR Presidium factions fracture Logic: Variable Change Trigger Diplomatic Support 0.10 Multilateral negotiati
PER-20,trigger_or_threshold,trigger_or_threshold,trigger|threshold,78,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20;23," UN for legal justification provides diplomatic backing. 1 1 1 Next Event Triggers: Inevitable: Tension escalation U.S. military on high alert, Soviet mobilization) . Potential: Diplomatic failure if "
PER-20,variable_status_label,generic_variable_status,variable[ _-]?status,9,4;5;12;13;14;15;17;18,ert Deployment Denial Predicted Variable Changes: Generated Triggers: Reconfirm Variable Status: Selected Actor: United States Action: Immediate Air Strikes Selected Actor: Soviet Union Action: Accelerate Missile Re
PER-20,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,9,4;5;12;13;14;15;17;18,ction: Covert Deployment Denial Predicted Variable Changes: Generated Triggers: Reconfirm Variable Status: Selected Actor: United States Action: Immediate Air Strikes Selected Actor: Soviet Union Action: Accelerate Missile Re
PER-20,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
PER-20,metadata_labels_present,temperature_label,temperature,0,,
PER-20,metadata_labels_present,top_p_label,top[_ -]?p,1,21,"lizational risks. Deadly Autonomy: Nuclear ""use or lose"" scenarios create unstoppable feedback loops. Scenario 3 ""Smoke and Mirrors"" 1. Scenario Overview and Assumptions Turn 1 Legal Quarantine Turn "
PER-20,metadata_labels_present,seed_label,seed,0,,
PER-20,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
PER-20,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
PER-21,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,17,3;11;16;17;20;21;27,er war plans (tactical nukes) All assessments derived exclusively from provided JSON logic and variable matrices without external references. ⁂ Selected Actions: Predicted Variable Changes: Generated Trig
PER-21,explicit_result_log_label,result_log,result[ _-]?log,9,7;9;10;13;14;16;18;19;21,Buildup) Combination: Alternative A Maintain Quarantine + Propose Swap) 56 Result Logs Selected Actions: U.S.: Maintain Naval Quarantine → Triggers Defense_Prep event. USSR Continue Covert Buildup → Trigg
PER-21,all_four_state_dimensions,tension,tension,95,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;25;26,military conflict. Next Event Triggers Probability Source Inevitable: Increased Tension 0.05 High Defense Prep Event Potential: Soviet Ship Challenge Medium USSR Military Preference Potential: UN Diplomat
PER-21,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),63,1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;25,aints (upcoming elections) . Next Event Triggers Probability Source Inevitable: Diplomatic Support 0.10 Medium Diplomatic Success Event Potential: USSR Missible Stalemate Low Soviet Secrecy Stance Strategic Decision
PER-21,all_four_state_dimensions,public_opinion,public[ _-]?opinion,42,2;3;4;5;7;8;9;10;11;13;14;15;16;17;18;19;20;21;24,to avoid Presidium backlash. Next Event Triggers Probability Source Inevitable: Public Opinion Drop 0.10 Medium Covert Negotiation Inevitable: Leadership Unity Risk Low Presidium Constraints Potential: Diplomati
PER-21,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),52,1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;20;21;22;24;25, Source Inevitable: Massive Tension Spike 0.15 High Strike Event Inevitable: Leadership Unity Drop 0.10 Medium Strike Event Potential: Soviet Nuclear Retaliation High USSR Military Stance Rationale: Favors mult
PER-21,trigger_or_threshold,trigger_or_threshold,trigger|threshold,94,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;26,this approach to pressure the USSR without direct military conflict. Next Event Triggers Probability Source Inevitable: Increased Tension 0.05 High Defense Prep Event Potential: Soviet Ship Challenge Medi
PER-21,variable_status_label,generic_variable_status,variable[ _-]?status,13,3;4;7;8;9;10;13;14;16;18;20;21, ⁂ Selected Actions: Predicted Variable Changes: Generated Triggers: RECONFIRM VARIABLE STATUS Strategic Priorities in Conflict Scenarios 12 3 1 3 Variable Impact Assessment Tension: Quarantine + Secrecy
PER-21,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,13,3;4;7;8;9;10;13;14;16;18;20;21,eferences. ⁂ Selected Actions: Predicted Variable Changes: Generated Triggers: RECONFIRM VARIABLE STATUS Strategic Priorities in Conflict Scenarios 12 3 1 3 Variable Impact Assessment Tension: Quarantine + Secrecy
