check_family,check_id,calculated,stored,match,scope
weight_quote,AWV-012,numeric_match,준수/준수,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-013,numeric_match,준수/준수,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-014,numeric_match,준수/준수,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-015,numeric_match,준수/준수,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-016,numeric_match,준수/준수,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-017,numeric_match,준수/준수,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-018,numeric_match,준수/준수,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-019,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-020,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-021,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-022,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-023,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-024,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-025,numeric_mismatch,준수/위반,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-026,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
weight_quote,AWV-027,missing_attributed_path,위반/적용 대상 아님,True,"quoted original rule index, not AHP execution"
effect_arithmetic,GEM05-T4-WAR-ACTION-T,0.30,0.30,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM05-T4-WAR-TOTAL-T,0.35,0.35,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM08-T4-INTERNAL-DISPUTE-IMPLIED,-0.15,-0.15,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-02-T3-S2-LU-CLAMP,0.10,0.10,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-15-T2-MAIN-T-SUM,-0.10,-0.10,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-15-T3-MAIN-T-CLAMP,0.85,0.85,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-15-T3-ALTA-T-CLAMP,0.90,0.90,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-25-T1-US-INTRODUCED-FORMULA,0.90,0.90,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-25-T1-SU-INTRODUCED-FORMULA,0.825,0.825,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-29-T3-US-DS-SUM,0.05,0.05,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-29-T4-SU-SIMPLIFY-Tension,0.05,0.05,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-29-T4-SU-SIMPLIFY-Diplomatic_Support,-0.05,-0.05,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-29-T4-SU-SIMPLIFY-Public_Opinion,-0.1,-0.10,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
effect_arithmetic,GEM-29-T4-SU-SIMPLIFY-Leadership_Unity,-0.25,-0.25,True,"explicit fixed event set; includes internal-only formulas, no pooled rate"
threshold,SUP-THRESH-GEM-23-T1-63a3a9fad2,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T1-be716af349,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T1-051e6c412d,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T1-cd445791ce,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T1-aa8d5e5bed,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T1-957034c5eb,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-0c7e788116,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-ea8c69e36a,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-913c032779,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-95e157b93a,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-a8f3f3b271,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-114f82bc47,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-ca5739e992,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-44a18b05fa,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-0e0390cb6e,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T2-5073db14cc,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T3-0c7e788116,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T3-95e157b93a,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T3-ca5739e992,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T3-44a18b05fa,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T3-0e0390cb6e,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T3-5073db14cc,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T4-0c7e788116,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T4-95e157b93a,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T4-ca5739e992,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T4-44a18b05fa,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T4-0e0390cb6e,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-23-T4-5073db14cc,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T1-63a3a9fad2,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T1-be716af349,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T1-051e6c412d,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T1-cd445791ce,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T1-aa8d5e5bed,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T1-957034c5eb,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T2-0c7e788116,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T2-95e157b93a,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T2-954e072fe3,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T2-e10e4606b3,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T2-c7d77efdfa,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T2-f8c8bfbfda,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T3-0c7e788116,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T3-95e157b93a,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T3-954e072fe3,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T3-e10e4606b3,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T3-c7d77efdfa,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T3-f8c8bfbfda,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T4-0c7e788116,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T4-95e157b93a,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T4-954e072fe3,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T4-e10e4606b3,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T4-c7d77efdfa,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-29-T4-f8c8bfbfda,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-18-T4-7970d2409b,위반,위반,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-18-T4-b367e44a3f,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-18-T4-79cdcca481,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-18-T4-f30dad72ac,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-20-T4-0027a7abb7,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-20-T4-5240bc2888,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-20-T4-66a0a141e2,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-23-T4-229f64f559,위반,위반,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-23-T4-c9e8b05051,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-23-T4-16f52d6401,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-23-T4-a3d1cf964e,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-PER-23-T4-467c574b72,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T1-160fd8cbc1,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T1-46c0a2bf61,준수,준수,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T1-f7318e582d,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T2-0c7e788116,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T2-95e157b93a,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T2-954e072fe3,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T2-e10e4606b3,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T2-034dbcba17,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
threshold,SUP-THRESH-GEM-28-T2-1eb7e53c11,판정 불가,판정 불가,True,fixed action/state/timing; quote presence within frozen evidence
